Model:	LI-7810
SN:	TG10-01205
Software Version:	2.0.25
Timestamp:	2022-07-01 10:25:20
Timezone:	US/Alaska
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	¡ÆC	kPa	¡ÆC		¥ìsecs	¡ÆC	counts	¡ÆC	V	CHK
DATA	1657146682	13390064	6610	16	2022-07-06	14:31:22	12928	306.483	2060.07	40.2335	49.44	30.8865	40.4949	0.00850693	12.9961	49.973	-981.75	0.776546	15.6519	 83
DATA	1657146683	13390064	6614	16	2022-07-06	14:31:23	12742.8	306.686	2059.95	40.2339	49.4552	30.877	40.4949	0.00852627	12.9973	49.9874	-660.75	0.776546	15.6515	 53
DATA	1657146684	13390064	6618	16	2022-07-06	14:31:24	12660.7	307.58	2060.77	40.231	49.4705	30.8684	40.4949	0.00857006	12.9975	50.0021	-1240.5	0.776546	15.6507	198
DATA	1657146685	13390064	6622	16	2022-07-06	14:31:25	12654.3	307.203	2061.53	40.2335	49.4853	30.8544	40.4949	0.00866332	12.9982	50.017	-971.5	0.776546	15.6511	197
DATA	1657146686	13390064	6626	16	2022-07-06	14:31:26	12718.4	306.738	2063.6	40.2327	49.5009	30.8425	40.4949	0.00878068	12.9973	50.0316	-1050.5	0.776546	15.6507	  7
DATA	1657146687	13390064	6630	16	2022-07-06	14:31:27	12752.1	307.231	2065.28	40.2339	49.5154	30.8314	40.4949	0.00889566	12.998	50.0458	-935.25	0.776546	15.6507	 18
DATA	1657146688	13390064	6634	16	2022-07-06	14:31:28	12596.7	307.783	2065.38	40.2339	49.53	30.822	40.4949	0.00891515	12.9989	50.0609	-1043	0.776546	15.6507	 82
DATA	1657146689	13030052	6638	16	2022-07-06	14:31:29	12664.8	307.366	2068.8	40.2331	49.5452	30.81	40.4949	0.0090435	12.9985	50.0759	-1052.5	0.776546	15.6503	108
DATA	1657146690	13030052	6642	16	2022-07-06	14:31:30	12788.6	307.19	2071.63	40.2339	49.5604	30.7993	40.4949	0.0091812	12.9983	50.0906	-1063.5	0.776546	15.6503	198
DATA	1657146691	13030052	6646	16	2022-07-06	14:31:31	12841.7	307.044	2072.57	40.231	49.575	30.785	40.4949	0.00928562	12.9981	50.1054	-1224.25	0.776546	15.6503	185
DATA	1657146692	13030052	6650	80	2022-07-06	14:31:32	12657.5	308.384	2070.63	40.2331	49.5902	30.7722	40.4949	0.00927035	12.9984	50.1202	-1039.25	0.776546	15.6503	 73
DATA	1657146693	13030052	6654	80	2022-07-06	14:31:33	12677.5	308.16	2072.16	40.2327	49.6054	30.7611	40.4947	0.00933378	12.999	50.1351	-1169.75	0.776546	15.6507	254
DATA	1657146694	13030052	6658	80	2022-07-06	14:31:34	12628.9	309.395	2071.65	40.2319	49.6201	30.7484	40.4947	0.00934266	12.999	50.1497	-1138	0.776546	15.65	 72
DATA	1657146695	13030052	6662	80	2022-07-06	14:31:35	12688.9	311.385	2071.54	40.2327	49.6348	30.7369	40.4949	0.00942376	12.9988	50.1641	-991.25	0.776546	15.6496	 88
DATA	1657146696	12669086	6666	80	2022-07-06	14:31:36	12344.2	313.487	2067.57	40.2339	49.6493	30.7299	40.4949	0.00931064	13.0003	50.1782	-615	0.776546	15.6492	183
DATA	1657146697	12669086	6670	80	2022-07-06	14:31:37	12146.2	312.714	2066.59	40.2335	49.664	30.7225	40.4949	0.0092719	13.0018	50.1928	-937.75	0.776546	15.6492	230
DATA	1657146698	12669086	6674	80	2022-07-06	14:31:38	12227	310.234	2067.59	40.2315	49.6795	30.7118	40.4949	0.00936851	13.0014	50.2079	-1390.5	0.776546	15.6488	232
DATA	1657146699	12669086	6678	80	2022-07-06	14:31:39	12163	311.617	2066.18	40.2331	49.6951	30.7011	40.4949	0.00943542	13.0011	50.2225	-994.25	0.776546	15.6488	217
DATA	1657146700	12669086	6682	80	2022-07-06	14:31:40	12019.4	312.518	2064.94	40.2343	49.7098	30.6896	40.4949	0.00946005	13.0017	50.2379	-989.25	0.776546	15.648	 19
DATA	1657146701	12669086	6686	80	2022-07-06	14:31:41	11977.1	312.138	2064.12	40.2327	49.725	30.6793	40.4949	0.00952462	13.0022	50.2528	-1100.5	0.776546	15.648	188
DATA	1657146702	12669086	6690	80	2022-07-06	14:31:42	12041.9	311.516	2064.73	40.2335	49.7399	30.667	40.4947	0.00966543	13.0025	50.2676	-1218.5	0.776546	15.6476	  6
DATA	1657146703	12669086	6694	80	2022-07-06	14:31:43	12078.5	310.623	2065.18	40.2315	49.7542	30.6547	40.4947	0.00977442	13.003	50.2815	-1240.75	0.776546	15.648	251
DATA	1657146704	12310981	6698	80	2022-07-06	14:31:44	12078.3	311.995	2064.86	40.2327	49.7686	30.6419	40.4949	0.00990545	13.0013	50.296	-813.25	0.776546	15.6472	 17
DATA	1657146705	12310981	6702	80	2022-07-06	14:31:45	12103.1	312.145	2064.4	40.2319	49.7838	30.6329	40.4949	0.0100378	13.0026	50.3104	-1217.75	0.776546	15.6476	216
DATA	1657146706	12310981	6706	80	2022-07-06	14:31:46	12039.2	311.466	2063.66	40.2319	49.7987	30.621	40.4949	0.0101336	13.0026	50.3254	-1235.25	0.776546	15.6476	233
DATA	1657146707	12310981	6710	80	2022-07-06	14:31:47	11994.6	311.262	2062.88	40.2335	49.8137	30.6078	40.4949	0.0102755	13.0029	50.3404	-1041.75	0.776546	15.6476	 36
DATA	1657146708	12310981	6714	80	2022-07-06	14:31:48	11990.7	311.667	2062.16	40.2331	49.8286	30.5963	40.4949	0.0104211	13.0031	50.3548	-959.5	0.776546	15.6476	203
DATA	1657146709	12310981	6718	80	2022-07-06	14:31:49	12030.2	313.015	2062.37	40.2327	49.8437	30.584	40.4949	0.0105595	13.0027	50.3698	-1142.25	0.776546	15.6476	241
DATA	1657146710	12310981	6722	80	2022-07-06	14:31:50	12080.6	311.797	2062.56	40.2347	49.8588	30.5733	40.4949	0.0107631	13.0027	50.3845	-1125	0.776546	15.6472	138
DATA	1657146711	11948108	6726	80	2022-07-06	14:31:51	12114.9	311.422	2062.72	40.2352	49.8742	30.5626	40.4949	0.0109487	13.0028	50.3991	-1124.5	0.776546	15.6476	240
DATA	1657146712	11948108	6730	80	2022-07-06	14:31:52	12192	310.768	2063.35	40.2315	49.8888	30.5494	40.4949	0.0111296	13.0009	50.4136	-1364.25	0.776546	15.6464	200
DATA	1657146713	11948108	6734	80	2022-07-06	14:31:53	12188.9	313.065	2062.12	40.2327	49.9033	30.5367	40.4949	0.0113126	13.0026	50.428	-1228.25	0.776546	15.646	178
DATA	1657146714	11948108	6738	80	2022-07-06	14:31:54	12158.6	315.421	2061.09	40.2331	49.918	30.5248	40.4949	0.0114892	13.0022	50.4429	-995	0.776546	15.646	  2
DATA	1657146715	11948108	6742	80	2022-07-06	14:31:55	12131.8	327.037	2059.79	40.2339	49.9331	30.5133	40.4949	0.0116678	13.0025	50.4577	-1040.75	0.776546	15.646	254
DATA	1657146716	11948108	6746	80	2022-07-06	14:31:56	12144.4	323.509	2059.84	40.2319	49.948	30.5014	40.4947	0.0118358	13.0026	50.4722	-1251.5	0.776546	15.6456	199
DATA	1657146717	11948108	6750	80	2022-07-06	14:31:57	12217.2	313.649	2060.62	40.2319	49.9631	30.4878	40.4947	0.0120214	13.0023	50.487	-1317.5	0.776546	15.6452	186
DATA	1657146718	11948108	6754	80	2022-07-06	14:31:58	12246.4	311.985	2059.34	40.2335	49.978	30.4767	40.4947	0.012291	13.0021	50.5018	-902.5	0.776546	15.6449	111
DATA	1657146719	11589050	6758	80	2022-07-06	14:31:59	12220.4	311.009	2059.18	40.2347	49.9931	30.466	40.4949	0.0124877	13.0026	50.5165	-1039	0.776546	15.6452	105
DATA	1657146720	11589050	6762	80	2022-07-06	14:32:00	12231.9	311.028	2059.06	40.2327	50.0072	30.4541	40.4949	0.0126981	13.0026	50.5306	-1086	0.776546	15.6445	106
DATA	1657146721	11589050	6766	80	2022-07-06	14:32:01	12285.7	311.629	2058.54	40.2335	50.0217	30.4418	40.4949	0.0129005	13.003	50.5444	-1244	0.776546	15.6445	 67
DATA	1657146722	11589050	6770	80	2022-07-06	14:32:02	12378.2	310.385	2057.97	40.2343	50.0365	30.4278	40.4949	0.0131913	13.002	50.5592	-1116	0.776546	15.6445	 75
DATA	1657146723	11589050	6774	80	2022-07-06	14:32:03	12420	310.227	2057.49	40.2315	50.0519	30.415	40.4949	0.0133898	13.0019	50.5741	-1212.75	0.776546	15.6445	123
DATA	1657146724	11589050	6778	80	2022-07-06	14:32:04	12413.5	311.123	2056.49	40.2339	50.0674	30.4031	40.4949	0.0136193	13.0023	50.5886	-1133.5	0.776546	15.6445	222
DATA	1657146725	11589050	6782	80	2022-07-06	14:32:05	12418.5	311.136	2055.53	40.2347	50.082	30.3912	40.4947	0.0138793	13.0023	50.6038	-1151	0.776546	15.6445	 70
DATA	1657146726	11225938	6786	80	2022-07-06	14:32:06	12485	310.424	2055.08	40.2335	50.0971	30.3793	40.4947	0.0141431	13.002	50.6191	-1164.75	0.776546	15.6445	131
DATA	1657146727	11225938	6790	80	2022-07-06	14:32:07	12624.3	309.851	2054.81	40.2339	50.1122	30.369	40.4949	0.0144689	13.0017	50.6336	-1097.75	0.776546	15.6441	249
DATA	1657146728	11225938	6794	80	2022-07-06	14:32:08	12696	309.899	2053.91	40.2331	50.1268	30.3559	40.4949	0.0147634	13.0013	50.6483	-1336.75	0.776546	15.6441	222
DATA	1657146729	11225938	6798	80	2022-07-06	14:32:09	12677.1	310.312	2052.93	40.2331	50.1412	30.3431	40.4949	0.014984	13.0006	50.6624	-1193	0.776546	15.6437	 79
DATA	1657146730	11225938	6802	80	2022-07-06	14:32:10	12645.2	309.892	2051.55	40.2327	50.1558	30.3312	40.4949	0.0151821	13.0016	50.6764	-1032.75	0.776546	15.6429	 14
DATA	1657146731	11225938	6806	80	2022-07-06	14:32:11	12615.8	308.626	2049.88	40.2339	50.1704	30.3197	40.4949	0.0153985	13.0013	50.6913	-1128	0.776546	15.6429	151
DATA	1657146732	11225938	6810	80	2022-07-06	14:32:12	12596.6	308.282	2048.54	40.2331	50.1857	30.3078	40.4949	0.0156338	13.0012	50.7058	-1105.5	0.776546	15.6429	232
DATA	1657146733	11225938	6814	80	2022-07-06	14:32:13	12577.4	307.341	2047.95	40.231	50.2005	30.295	40.4949	0.015804	13.0017	50.7207	-1380.5	0.776546	15.6425	 65
DATA	1657146734	10867118	6818	80	2022-07-06	14:32:14	12593.2	308.901	2047.05	40.2331	50.2151	30.2819	40.4947	0.0160909	13.0019	50.7354	-1250	0.776546	15.6417	123
DATA	1657146735	10867118	6822	80	2022-07-06	14:32:15	12449.8	308.632	2044.99	40.2352	50.2306	30.2691	40.4947	0.0162396	13.0025	50.7499	-936.75	0.776546	15.6417	  9
DATA	1657146736	10867118	6826	80	2022-07-06	14:32:16	12208.3	308.611	2042.66	40.2327	50.246	30.2609	40.4947	0.0162458	13.0031	50.7646	-983.25	0.776546	15.6421	184
DATA	1657146737	10867118	6830	80	2022-07-06	14:32:17	12137.5	309.132	2041.29	40.2323	50.2604	30.2498	40.4947	0.0164063	13.0042	50.7788	-1057.25	0.776546	15.6417	 24
DATA	1657146738	10867118	6834	80	2022-07-06	14:32:18	12146.7	309.893	2040.21	40.2327	50.275	30.2371	40.4949	0.0166397	13.0032	50.7933	-1043.5	0.776546	15.6413	187
DATA	1657146739	10867118	6838	80	2022-07-06	14:32:19	12242.8	312.34	2038.91	40.2343	50.2896	30.2276	40.4949	0.0170512	13.0035	50.8084	-995.25	0.776546	15.6413	201
DATA	1657146740	10867118	6842	80	2022-07-06	14:32:20	12402.9	308.942	2039.61	40.2339	50.3046	30.2169	40.4949	0.0174786	13.0028	50.8228	-1057	0.776546	15.6413	140
DATA	1657146741	10498046	6846	80	2022-07-06	14:32:21	12452.9	306.659	2039.9	40.2323	50.3196	30.2042	40.4949	0.0177785	13.0029	50.8373	-1219.5	0.776546	15.6413	200
DATA	1657146742	10498046	6850	80	2022-07-06	14:32:22	12595.8	304.477	2039.49	40.2323	50.3342	30.191	40.4947	0.018162	13.002	50.8522	-1203.75	0.776546	15.6413	120
DATA	1657146743	10498046	6854	80	2022-07-06	14:32:23	12690.9	305.017	2038.11	40.2347	50.3494	30.1779	40.4947	0.0185858	13.0017	50.8666	-1247.75	0.776546	15.6413	 57
DATA	1657146744	10498046	6858	80	2022-07-06	14:32:24	12673.8	305.491	2036.13	40.2327	50.3642	30.1651	40.4945	0.0188369	13.0017	50.8813	-1160.75	0.776546	15.6413	 37
DATA	1657146745	10498046	6862	80	2022-07-06	14:32:25	12596.5	307.858	2032.83	40.2327	50.379	30.1528	40.4949	0.0190018	13.0027	50.8963	-1108.5	0.776546	15.6413	204
DATA	1657146746	10498046	6866	80	2022-07-06	14:32:26	12428.7	310.236	2029.39	40.2327	50.3928	30.1425	40.4947	0.019131	13.0021	50.9096	-880.75	0.776546	15.6401	192
DATA	1657146747	10498046	6870	80	2022-07-06	14:32:27	12374.8	307.575	2028.11	40.2323	50.4078	30.136	40.4949	0.0193117	13.003	50.9243	-1073.75	0.776546	15.6398	195
DATA	1657146748	10498046	6874	80	2022-07-06	14:32:28	12565.4	304.073	2027.49	40.2335	50.423	30.1236	40.4949	0.0198484	13.0025	50.9387	-1295	0.776546	15.6398	119
DATA	1657146749	10148048	6878	80	2022-07-06	14:32:29	12599	303.78	2025.58	40.2315	50.4383	30.1101	40.4949	0.0201556	13.0024	50.9534	-1290.5	0.776546	15.6398	100
DATA	1657146750	10148048	6882	80	2022-07-06	14:32:30	12521.2	309.354	2023.81	40.2327	50.4532	30.0986	40.4947	0.0203137	13.003	50.9682	-1111.5	0.776546	15.6398	164
DATA	1657146751	10148048	6886	80	2022-07-06	14:32:31	12446.2	310.679	2020.67	40.2347	50.468	30.0891	40.4947	0.0205808	13.0026	50.9835	-1176.25	0.776546	15.639	197
DATA	1657146752	10148048	6890	80	2022-07-06	14:32:32	12406.3	307.112	2018.13	40.2335	50.4828	30.0768	40.4947	0.020806	13.0034	50.9983	-1230	0.776546	15.639	 19
DATA	1657146753	10148048	6894	80	2022-07-06	14:32:33	12417.4	303.783	2016.86	40.2339	50.4977	30.0649	40.4947	0.0210957	13.0028	51.013	-1167	0.776546	15.639	 49
DATA	1657146754	10148048	6898	80	2022-07-06	14:32:34	12447.9	302.177	2016.44	40.2339	50.512	30.0533	40.4949	0.0214495	13.0029	51.0269	-1152.25	0.776546	15.6382	235
DATA	1657146755	10148048	6902	80	2022-07-06	14:32:35	12573.8	301.671	2015.96	40.2331	50.5265	30.0398	40.4949	0.0218926	13.0034	51.0413	-1206.75	0.776546	15.6386	 28
DATA	1657146756	9783983	6906	80	2022-07-06	14:32:36	12416.6	300.984	2012.34	40.2331	50.5411	30.0266	40.4949	0.0219987	13.0041	51.0555	-1101.5	0.776546	15.6382	187
DATA	1657146757	9783983	6910	80	2022-07-06	14:32:37	11954.8	301.697	2007.42	40.2306	50.556	30.0164	40.4949	0.0216041	13.0043	51.0703	-950	0.776546	15.6382	248
DATA	1657146758	9783983	6914	80	2022-07-06	14:32:38	11813.7	301.512	2004.3	40.2327	50.571	30.0065	40.4949	0.0217061	13.0055	51.0851	-1028.5	0.776546	15.6382	 77
DATA	1657146759	9783983	6918	80	2022-07-06	14:32:39	11857.6	301.336	2002.7	40.2339	50.5857	29.995	40.4949	0.0221148	13.0052	51.0993	-1009.5	0.776546	15.6382	135
DATA	1657146760	9783983	6922	80	2022-07-06	14:32:40	11982.1	299.301	2003.88	40.2339	50.6009	29.9847	40.4949	0.0225956	13.005	51.1141	-1045	0.776546	15.6382	 65
DATA	1657146761	9783983	6926	80	2022-07-06	14:32:41	12068.7	299.078	2003.77	40.2331	50.6165	29.9724	40.4949	0.0230172	13.0045	51.1289	-1181.25	0.776546	15.6382	 16
DATA	1657146762	9783983	6930	80	2022-07-06	14:32:42	12188.7	298.301	2002.22	40.2323	50.6312	29.9596	40.4949	0.0234955	13.0045	51.1433	-1245.25	0.776546	15.6378	  5
DATA	1657146763	9783983	6934	80	2022-07-06	14:32:43	12362.2	297.357	2001.21	40.2306	50.645	29.9477	40.4947	0.023972	13.0032	51.1568	-1354.75	0.776546	15.637	118
DATA	1657146764	9424924	6938	80	2022-07-06	14:32:44	12439.7	296.874	1998.2	40.2339	50.6599	29.9346	40.4949	0.0244912	13.0034	51.1722	-1088	0.776546	15.6366	108
DATA	1657146765	9424924	6942	80	2022-07-06	14:32:45	12453.8	296.966	1996.45	40.2339	50.6747	29.9222	40.4947	0.0248668	13.0028	51.1866	-1085	0.776546	15.6366	164
DATA	1657146766	9424924	6946	80	2022-07-06	14:32:46	12431.4	296.082	1994.78	40.2343	50.6896	29.912	40.4949	0.0251489	13.0042	51.2014	-1181.5	0.776546	15.6366	179
DATA	1657146767	9424924	6950	80	2022-07-06	14:32:47	12402.8	296.634	1991.12	40.2339	50.7041	29.8992	40.4949	0.0254107	13.0041	51.2159	-1125.25	0.776546	15.6362	  5
DATA	1657146768	9424924	6954	80	2022-07-06	14:32:48	12381.5	295.643	1988.66	40.231	50.7194	29.8881	40.4947	0.0256572	13.0036	51.2305	-1343.75	0.776546	15.6362	241
DATA	1657146769	9424924	6958	80	2022-07-06	14:32:49	12389.7	294.697	1985.94	40.2331	50.7341	29.8746	40.4949	0.025994	13.0044	51.2453	-1274.75	0.776546	15.6362	 14
DATA	1657146770	9424924	6962	80	2022-07-06	14:32:50	12404.1	294.337	1984.36	40.2343	50.7488	29.8614	40.4949	0.0263971	13.0038	51.2594	-1150.25	0.776546	15.6358	 19
DATA	1657146771	9066104	6966	80	2022-07-06	14:32:51	12354.4	293.464	1982.35	40.2327	50.7633	29.8495	40.4947	0.0266634	13.0038	51.274	-1080.75	0.776546	15.635	171
DATA	1657146772	9066104	6970	80	2022-07-06	14:32:52	12314.3	292.408	1980.13	40.2319	50.7773	29.8392	40.4949	0.0268089	13.0037	51.2874	-1103.75	0.776546	15.635	215
DATA	1657146773	9066104	6974	80	2022-07-06	14:32:53	12255.4	292.755	1976.43	40.2339	50.7926	29.8281	40.4949	0.027141	13.0048	51.302	-1035	0.776546	15.635	216
DATA	1657146774	9066104	6978	80	2022-07-06	14:32:54	12182.5	292.208	1973.88	40.2343	50.8082	29.8162	40.4949	0.0273453	13.005	51.3169	-769.25	0.776546	15.635	130
DATA	1657146775	9066104	6982	80	2022-07-06	14:32:55	12156.9	291.254	1971.33	40.2335	50.8228	29.8076	40.4949	0.0276256	13.0048	51.331	-1126.25	0.776546	15.635	162
DATA	1657146776	9066104	6986	80	2022-07-06	14:32:56	12109.1	292.048	1969.19	40.2327	50.8377	29.794	40.4945	0.0278771	13.0047	51.3462	-1039.75	0.776546	15.635	191
DATA	1657146777	9066104	6990	80	2022-07-06	14:32:57	11934.7	292.13	1967.17	40.2323	50.8526	29.7821	40.4949	0.0278308	13.0062	51.3612	-1020.75	0.776546	15.635	161
DATA	1657146778	9066104	6994	80	2022-07-06	14:32:58	11911.9	290.231	1964.73	40.2327	50.8671	29.773	40.4945	0.0281642	13.0055	51.376	-1068.25	0.776546	15.635	123
DATA	1657146779	8703947	6998	80	2022-07-06	14:32:59	12029.7	289.62	1964.41	40.2327	50.8821	29.7603	40.4945	0.028658	13.0051	51.3905	-1091.75	0.776546	15.6347	199
DATA	1657146780	8703947	7002	80	2022-07-06	14:33:00	12101.3	288.324	1962.4	40.2343	50.8957	29.7484	40.4949	0.0292125	13.0055	51.4035	-1114.5	0.776546	15.6335	135
DATA	1657146781	8703947	7006	80	2022-07-06	14:33:01	12145.9	287.842	1960.93	40.2343	50.9105	29.7364	40.4949	0.0296622	13.0053	51.4185	-1062.5	0.776546	15.6335	208
DATA	1657146782	8703947	7010	80	2022-07-06	14:33:02	12078.6	287.001	1957.4	40.2323	50.9254	29.7254	40.4949	0.0298695	13.0051	51.4329	-1029.75	0.776546	15.6335	213
DATA	1657146783	8703947	7014	80	2022-07-06	14:33:03	11942.6	286.717	1955.22	40.2298	50.9401	29.7138	40.4949	0.0298147	13.0063	51.4473	-1357.75	0.776546	15.6335	 26
DATA	1657146784	8703947	7018	80	2022-07-06	14:33:04	11997.8	285.549	1953.89	40.2339	50.9549	29.7011	40.4949	0.0303675	13.0056	51.462	-1019.5	0.776546	15.6331	189
DATA	1657146785	8703947	7022	80	2022-07-06	14:33:05	12004	285.56	1952.05	40.2347	50.97	29.6929	40.4947	0.0307859	13.0054	51.4763	-814	0.776546	15.6327	 81
DATA	1657146786	8339881	7026	80	2022-07-06	14:33:06	11863.7	284.445	1948.83	40.2331	50.9857	29.6838	40.4949	0.0308461	13.0059	51.4912	-1112	0.776546	15.6327	140
DATA	1657146787	8339881	7030	80	2022-07-06	14:33:07	11974.1	283.849	1948.61	40.2323	51.0003	29.6711	40.4947	0.0313571	13.0052	51.5055	-1254.5	0.776546	15.6327	197
DATA	1657146788	8339881	7034	80	2022-07-06	14:33:08	11856.2	282.996	1941.87	40.2347	51.0141	29.6604	40.4949	0.0315212	13.0061	51.5187	-962.75	0.776546	15.6323	226
DATA	1657146789	8339881	7038	80	2022-07-06	14:33:09	11701.1	283.4	1938.77	40.2335	51.0285	29.6501	40.4949	0.0315707	13.007	51.5336	-1018.5	0.776546	15.6319	 60
DATA	1657146790	8339881	7042	80	2022-07-06	14:33:10	11646.4	282.965	1937.55	40.2339	51.0437	29.6378	40.4949	0.0317692	13.0065	51.5487	-1118.5	0.776546	15.6319	236
DATA	1657146791	8339881	7046	80	2022-07-06	14:33:11	11545.2	282.452	1937.97	40.2306	51.0584	29.6247	40.4949	0.0318483	13.0073	51.5632	-1263.25	0.776546	15.6319	 12
DATA	1657146792	8339881	7050	80	2022-07-06	14:33:12	11455.1	282.176	1932.16	40.2315	51.0732	29.6136	40.4945	0.0320297	13.0075	51.5779	-932	0.776546	15.6319	 56
DATA	1657146793	8339881	7054	80	2022-07-06	14:33:13	11356.5	281.607	1926.89	40.2347	51.0882	29.6053	40.4947	0.0322314	13.0075	51.5922	-946.75	0.776546	15.6319	229
DATA	1657146794	7982015	7058	80	2022-07-06	14:33:14	11397.5	281.301	1925.2	40.2339	51.1026	29.5922	40.4949	0.0326765	13.0076	51.6066	-1025.75	0.776546	15.6319	209
DATA	1657146795	7982015	7062	80	2022-07-06	14:33:15	11531.6	279.12	1923.99	40.2335	51.1178	29.5807	40.4947	0.0333088	13.0068	51.6213	-1090.25	0.776546	15.6319	209
DATA	1657146796	7982015	7066	80	2022-07-06	14:33:16	11548.4	278.49	1921.55	40.2327	51.1325	29.5671	40.4947	0.0337075	13.0073	51.6358	-1178.5	0.776546	15.6311	169
DATA	1657146797	7982015	7070	80	2022-07-06	14:33:17	11592.2	277.753	1920.61	40.2327	51.1459	29.5535	40.4949	0.0341343	13.0069	51.6492	-1191	0.776546	15.6303	111
DATA	1657146798	7982015	7074	80	2022-07-06	14:33:18	11723.6	275.975	1920.97	40.2339	51.1612	29.542	40.4949	0.0348567	13.0058	51.6636	-985.75	0.776546	15.6303	198
DATA	1657146799	7982015	7078	80	2022-07-06	14:33:19	11756.3	275.665	1918.88	40.2331	51.1766	29.5318	40.4949	0.0352334	13.006	51.6781	-1249.5	0.776546	15.6303	186
DATA	1657146800	7982015	7082	80	2022-07-06	14:33:20	11792	273.453	1914.43	40.2339	51.191	29.5198	40.4949	0.0357367	13.0057	51.6928	-1008	0.776546	15.6303	214
DATA	1657146801	7616043	7086	80	2022-07-06	14:33:21	11703.7	273.579	1908.63	40.2331	51.206	29.5092	40.4947	0.0359048	13.0061	51.707	-1160	0.776546	15.6303	235
DATA	1657146802	7616043	7090	80	2022-07-06	14:33:22	11539.6	274.277	1902.75	40.2319	51.2208	29.4981	40.4947	0.035838	13.0071	51.7218	-1163.75	0.776546	15.6299	213
DATA	1657146803	7616043	7094	80	2022-07-06	14:33:23	11518.4	273.588	1901.13	40.2331	51.2352	29.4861	40.4947	0.0361466	13.0069	51.737	-1038.25	0.776546	15.6299	201
DATA	1657146804	7616043	7098	80	2022-07-06	14:33:24	11241	274.586	1893.4	40.2327	51.2504	29.4759	40.4947	0.0358672	13.007	51.7514	-949.25	0.776546	15.6299	 32
DATA	1657146805	7616043	7102	80	2022-07-06	14:33:25	10991.3	273.813	1887.82	40.2302	51.2638	29.4668	40.4949	0.0354784	13.0084	51.7649	-1114.5	0.776546	15.6288	222
DATA	1657146806	7616043	7106	80	2022-07-06	14:33:26	10845.6	273.356	1881.23	40.2331	51.2786	29.4561	40.4949	0.0355516	13.0095	51.7792	-926.25	0.776546	15.6288	225
DATA	1657146807	7616043	7110	80	2022-07-06	14:33:27	10770	272.796	1878.85	40.2347	51.2934	29.4483	40.4949	0.035751	13.0096	51.7938	-991.5	0.776546	15.6288	 48
DATA	1657146808	7616043	7114	80	2022-07-06	14:33:28	10819.3	271.361	1879.37	40.2352	51.3079	29.4389	40.4949	0.0362283	13.0095	51.808	-1072	0.776546	15.6288	 73
DATA	1657146809	7260084	7118	80	2022-07-06	14:33:29	10912.2	269.385	1875.48	40.2339	51.3229	29.427	40.4949	0.0368315	13.0092	51.8226	-1042.5	0.776546	15.6288	171
DATA	1657146810	7260084	7122	80	2022-07-06	14:33:30	11121.5	268.199	1873.99	40.231	51.3376	29.4138	40.4949	0.0376495	13.0081	51.8375	-1490	0.776546	15.6288	 66
DATA	1657146811	7260084	7126	80	2022-07-06	14:33:31	11288.3	268.079	1870.43	40.2331	51.3528	29.4002	40.4949	0.0385201	13.0074	51.8515	-1110.25	0.776546	15.6288	228
DATA	1657146812	7260084	7130	80	2022-07-06	14:33:32	11024.9	267.102	1863.54	40.2343	51.3681	29.3883	40.4947	0.0382398	13.0077	51.8659	-1067.5	0.776546	15.6288	213
DATA	1657146813	7260084	7134	80	2022-07-06	14:33:33	10785.6	266.98	1858.35	40.2331	51.3824	29.3776	40.4949	0.0379685	13.0096	51.8805	-928	0.776546	15.6284	 49
DATA	1657146814	7260084	7138	80	2022-07-06	14:33:34	10878.6	265.218	1856.78	40.2315	51.3962	29.3686	40.4949	0.0384893	13.0087	51.8938	-1416.25	0.776546	15.6272	 44
DATA	1657146815	7260084	7142	80	2022-07-06	14:33:35	11067	263.657	1854.04	40.2331	51.4108	29.3554	40.4949	0.0394503	13.0082	51.9084	-1241.75	0.776546	15.6272	143
DATA	1657146816	6895065	7146	80	2022-07-06	14:33:36	10906.3	264.134	1850.1	40.2323	51.4257	29.3415	40.4949	0.0393875	13.0091	51.9233	-1125.75	0.776546	15.6272	205
DATA	1657146817	6895065	7150	80	2022-07-06	14:33:37	10775.3	264.185	1847.38	40.2335	51.4406	29.3291	40.4949	0.0393437	13.0091	51.9379	-975.75	0.776546	15.6272	246
DATA	1657146818	6895065	7154	80	2022-07-06	14:33:38	10621.6	263.427	1842.11	40.2327	51.4552	29.3193	40.4949	0.0393112	13.0099	51.9525	-943.5	0.776546	15.6268	169
DATA	1657146819	6895065	7158	80	2022-07-06	14:33:39	10683.7	260.776	1842.96	40.2339	51.4697	29.3073	40.4949	0.0398585	13.0084	51.9669	-1014	0.776546	15.6268	172
DATA	1657146820	6895065	7162	80	2022-07-06	14:33:40	10953.9	260.021	1846.07	40.2335	51.4848	29.2954	40.4947	0.0409753	13.0086	51.9814	-1313.75	0.776546	15.6268	 15
DATA	1657146821	6895065	7166	80	2022-07-06	14:33:41	11093.5	258.444	1843.94	40.2327	51.4993	29.2827	40.4949	0.0417879	13.0077	51.9956	-1052.25	0.776546	15.6264	 41
